archive_date,title,title_2,content
December-2023-12-2,1-Title: Sperm phenotype and flowcytometry parameters in productive buffalo bulls of different age,"1-Title: Sperm phenotype and flowcytometry parameters in productive buffalo bulls of different age
Authors: KV Jayanthi, GS Naveen Kumar, M Ashokan, K Hemanth Gowda, D Ramesh, Shivan Gouda Patil and A Kumaresan
Source: Ruminant Science (2023)-12(2):185-190.","1-Title: Sperm phenotype and flowcytometry parameters in productive buffalo bulls of different age
Authors: KV Jayanthi, GS Naveen Kumar, M Ashokan, K Hemanth Gowda, D Ramesh, Shivan Gouda Patil and A Kumaresan
Source: Ruminant Science (2023)-12(2):185-190.

How to cite this manuscript: Jayanthi KV, Kumar GS Naveen, Ashokan M, Gowda K Hemanth, Ramesh D, Patil Shivan Gouda and Kumaresan A (2023). Sperm phenotype and flowcytometry parameters in productive buffalo bulls of different age. Ruminant Science 12(2):185-190.
Abstract
The present study aimed to analyze sperm phenotypic and flow cytometry parameters and their association with age among healthy breeding Murrah buffalo bulls. Data on sperm phenotypic characters of twenty Murrah buffalo bulls of different ages and in semen production stationed at Nandini Sperm Station, Bengaluru were analyzed immediately after semen collection, and semen straws of the same bulls were subjected to semen flow cytometry analysis.  Buffalo bulls were divided into three groups based on age G-I (33-36 months), G-II (49-63months), and G-III (72-113 months). The mean±SE of semen phenotypic characters ejaculate volume, semen pH, sperm concentration, initial motility, and post-thaw motility were 3.867±0.059 ml, 6.479±0.017, 1347±65.84 (106/ml), 77.778±1.22 (%) and 41.627±1.65 (%), respectively. A significantly higher ejaculate volume, pH, post-thaw motility and lower sperm concentration with age was observed.  The mean flow cytometry parameter values were sperm acrosomal integrity (LAI% (44.93±2.94), LAR% (8.49±0.51), DAI% (7.81±0.62) and DAR % (38.11±2.61)), plasma membrane integrity (total live % 48.20±3.10 and dead % 42.83±4.65), mitochondrial reactive oxygen species (62.69±2.66 %) and intracellular calcium concentration (LLC % (16.30±1.37), LHC % (38.27±2.52), DLC % (34.39±2.68) and DHC % (11.03±0.87)). However, flow cytometric parameters were not significantly associated with age among productive healthy bulls.
References
Ahmed S, Khan MIUR, Ahmad M and Iqbal S (2018). Effect of age on lipid peroxidation of fresh and frozen-thawed semen of Nili-Ravi buffalo bulls. Italian Journal of Animal Sciences 17(3):730-735.
Aitken RJ and Curry BJ (2011). Redox regulation of human sperm function: from the physiological control of sperm capacitation to the etiology of infertility and DNA damage in the germ line. Antioxidant Redox Signal 14(3):367-381.
Aitken RJ, Irvine DS and Wu FC (1991). Prospective analysis of sperm-oocyte fusion and reactive oxygen species generation as criteria for the diagnosis of infertility. American Journal of Obstetrics and Gynecology 164(2):542-551.
Anand Mukul, Yadav Sarvajeet, Yadav Brijesh, Dhariya Rahul and Chaudhary Deependra (2023). Protective effect of quail egg yolk on sperm characteristics of Barbari buck semen during short-term storage at 4 ºC. Ruminant Science 12(1):95-98.
Aurich C (2005). Factors affecting the plasma membrane function of cooled-stored stallion spermatozoa. Animal Reproduction Science 89(1-4):65-75.
Chang J, Yang JY, Choi J, Jung HH and Im GJ (2011). Calcium imaging in gentamicin ototoxicity: increased intracellular calcium relates to oxidative stress and late apoptosis. International Journal of Pediatric Otorhinolaryngology 75(12):1616-1622.
De Lamirande E and Cagnon C (1993). Human sperm hyperactivation and capacitation as parts of an oxidative process. Free Radical Biology Medicine 14(2):157-166.
De Lamirande E, Jiang H, Zini A, Kodama H and Gagnon C (1997). Reactive oxygen species and sperm physiology. Revolutionary Reproduction 2:48-54.
Gliozzi TM, Turri F, Manes S, Cassinelli C and Pizzi F (2017). The combination of kinetic and flow cytometric semen parameters as a tool to predict fertility in cryopreserved bull semen. Animal 11(11):1975-1982
Gosalvez J, Tvrda E and Agarwal A (2017). Free radical and superoxide reactivity detection in semen quality assessment: past, present and future. Journal of Assisted Reproduction and Genetics 34(6):697-707
Javed MT, Khan A and Kausar R (2000). Effect of age and season on some semen parameters of Nili-Ravi buffalo (Bubalus bubalis) bulls. Veterinary Arh 70(2):83-94.
Kanno C, Kang SS, Kitade Y, Yanagawa Y, Takahashi Y and Nagano M (2016). Simultaneous evaluation of plasma membrane integrity, acrosomal integrity, and mitochondrial membrane potential in bovine spermatozoa by flow cytometry. Zygote 24(4):529-536.
Koonjaenak S, Johannisson A, Pongpeng P, Wirojwuthikul S, Kunavongkrit A and Rodriguez-Martinez H (2007). Seasonal variation in nuclear DNA integrity of frozen–thawed spermatozoa from Thai AI swamp buffaloes (Bubalus bubalis). Journal of Veterinary Medicine Series A 54(7):377-383.
Kumar A, Singh G, Jerome A, Kumar P, Arjun V, Bala R, Verma N and Sharma RK (2021). IGF-1 supplementation in semen affects mitochondrial functional and calcium status of buffalo sperm following cryopreservation. Animal Reproduction Sciences 231:106783
Kumar Mahesh, Kumar Anuj, Sachan Vikas, Agarwal JK, Saxena Atul, Singh Avaneesh Kumar, Gupta Shashi Kant and Swain Dilip (2022). Effect of resveratrol supplementation on the semen quality of cryopreserved Hariana bull semen. Ruminant Science 11(2):475-478.
Kumar Chandan, Kumar Ankesh, Kumar Anil, Archana, Shekhar Pallav and Kumar Ajeet (2023). Study on effect of tert-butyl hydroquinone on Red Sindhi bull semen cryopreservation. Ruminant Science 12(1):143-148.
Kumaresan A, Johannisson A, Al-Essawe EM and Morrell JM (2017). Sperm viability, reactive oxygen species, and DNA fragmentation index combined can discriminate between above-and below-average fertility bulls. Journal of Dairy Sciences 100(7):5824-5836
Malama E, Zeron Y, Janett F, Siuda M, Roth Z and Bollwein H (2017). Use of computer-assisted sperm analysis and flow cytometry to detect seasonal variations of bovine semen quality. Theriogenology 87:79-90.
Minervini F, Guastamacchia R, Pizzi F, Dell’aquila ME and Barile VL (2013). Assessment of different functional parameters of frozen-thawed buffalo spermatozoa by using cytofluorimetric determinations. Reproduction in Domestic Animals 48(2):317-324.
Mustapha AR, Beigh YA, Abhishek K, Rahul K, Omer D, Kumar A, Prasad JK, Bhure S, Srivastava N  and Ghosh SK (2017). Effects of partial deoxygenation of extender on plasma membrane integrity and enzyme activity in frozen-thawed crossbred bull semen. Ruminant Science 6(2):327-331.
Patil S, Kumar P, Singh G, Bala R, Jerome A, Patil CS, Kumar D, Singh S and Sharma RK (2020). Semen dilution effect on sperm variables and conception rate in buffalo. Animal Reproduction Sciences 214:106304.
Shah Nadeem, Yadav HP, Gupta RK, Chauhan DS, Singh Vijay, Yadav Sarvajeet and Swain DK (2016). Comparative evaluation of acrosomal integrity of bull spermatozoa by two staining techniques. Ruminant Science 5(2):253-256.
Singh Vipin, Kumar Anuj, Yadava CL, Patel Akhil, Yadav Brijesh, Panday Vijay and Saxena Atul (2018). Effect of season on certain seminal plasma enzymes profile at pre-freeze and post thaw period in the Haryana bull. Ruminant Science 7(2):279-282.
Thomas CA, Garner DL, Mel Dejarnette J and Marshall CE (1997). Fluorometric assessments of acrosomal integrity and viability in cryopreserved bovine spermatozoa. Biology Reproduction 56(4):991-998.
Younis M, Samad HA, Ahmad N and Ahmad I (1998). Studies on semen quality of young, adult and old buffalo bulls during low and peak breeding seasons. Pakistan Veterinary Journal 18:134-141."
December-2023-12-2,2-Title: Time study of milking operations in an organised dairy farm,"2-Title: Time study of milking operations in an organised dairy farm
Authors: B Nageswara Reddy, MV Dharma Rao, B Rangamma and B Punya Kumari
Source: Ruminant Science (2023)-12(2):191-196.","2-Title: Time study of milking operations in an organised dairy farm
Authors: B Nageswara Reddy, MV Dharma Rao, B Rangamma and B Punya Kumari
Source: Ruminant Science (2023)-12(2):191-196.

How to cite this manuscript: Reddy B Nageswara, Rao MV Dharma, Rangamma B and Kumari B Punya (2023). Time study of milking operations in an organised dairy farm. Ruminant Science 12(2):191-196.
Abstract
The present study was undertaken to know the time taken to perform milking operations in the dairy farm of Livestock Research Station, Mahanandi, Nandyal district, Andhra Pradesh. The time spent on milking operations was recorded under pre-milking operations, milking operations and post-milking operations which took 4.80±0.16, 3.88±0.05 and 3.44±0.12 man-minutes per animal per session, respectively. The mean milk yield per milking was 1.30±0.03 kg. Based on the results, it was concluded that mean time required for performing milking operations was 12.01±0.29 man-minutes per animal per session or 24.02±0.58 man-minutes per animal per day and there was no significant difference between the time taken for milking operations as a whole in morning and evening.
References
Bara PS (2012). Labour utilization pattern on a dairy farm. MVSc thesis submitted to AAU, Anand.
Bhinda R, Jat RP, Choudhary BL and Bhinchhar BK (2017). Comparison between average time taken in different groups of cattle under various activities at different dairy farms in Jaipur district, Rajasthan, India. International Journal of Current Microbiology and Applied Sciences 6(8):1830-1838.
Devarajulu D and Narasaiah K Naidu (1989). Time motion studies of some dairy farm operations. Indian Journal of Dairy Science 42(3):471-474.
Gupta RK and Joshi HC (2010). Man-power utilization in some unit operations of dairy farm. AMA, Agricultural Mechanization in Asia, Africa and Latin America 41(2):77- 83.
Kumar A, Singh R and Kumar Y (2004). Study on factors affecting milking time in buffaloes under farmers' conditions. Indian Journal of Animal Research 38(2):133-136.
Kumar B (2021). Manpower utilization pattern in management of livestock farm operations. MVSc thesis submitted to BASU, Patna, Bihar.
Naik MA (2016). Time motion study for precision labour requirement in organized dairy farm. MVSc thesis submitted to NDRI, Karnal.
Sachan A, Pramanik PS, Singh KD, Verma AK and Verma MK (2018). Study on man-power utilization pattern of milking operations in dairy animals. International Journal of Current Microbiology and Applied Science 7:174-181.
Singh NP and Dave BK (1985). Time and motion study of milking in crossbred cows. Indian Journal of Animal Science 55(7):615-618.
Singh R, Singh YP, Raj Kumar R and Kumar R (2010). Factors affecting the milking behavior in buffaloes under farmers conditions. Revista Veterinaria 21:557-561.
Snedecor GW and Cochran WG (1994). Statistical Methods. 7th Edn, Oxford and  IBH Publishing Co, Calcutta.
Sreedhar S (1999). Time and motion studies on dairy farming operations. MVSc thesis submitted to Acharya NG Ranga agricultural university, Hyderabad."
December-2023-12-2,"3-Title: Comparative study on seasonal, diurnal and sex-wise distribution of calving between crossbred and Tharparkar cow (Bos indicus) under tropical condition","3-Title: Comparative study on seasonal, diurnal and sex-wise distribution of calving between crossbred and Tharparkar cow (Bos indicus) under tropical condition
Authors: Vandana, Garima Kansal, Brijesh Kumar, Pradeep Chandra, Mukesh Singh, GK Gaur, MR Verma and AKS Tomar
Source: Ruminant Science (2023)-12(2):197-200.","3-Title: Comparative study on seasonal, diurnal and sex-wise distribution of calving between crossbred and Tharparkar cow (Bos indicus) under tropical condition
Authors: Vandana, Garima Kansal, Brijesh Kumar, Pradeep Chandra, Mukesh Singh, GK Gaur, MR Verma and AKS Tomar
Source: Ruminant Science (2023)-12(2):197-200.

How to cite this manuscript: Vandana, Kansal Garima, Kumar Brijesh, Chandra Pradeep, Singh Mukesh, Gaur GK, Verma MR and Tomar AKS (2023). Comparative study on seasonal, diurnal and sex-wise distribution of calving between crossbred and Tharparkar cow (Bos indicus) under tropical condition. Ruminant Science 12(2):197-200.
Abstract
The present study was undertaken to study the seasonal, diurnal, and sex-wise distribution of calving between crossbred and Tharparkar cows (Bos indicus) under tropical conditions. The retrospective detail analysis of calving pattern/trend in different times, day, night, season and sex-wise distribution were analyzed for the past four years (May 2017 to March 2021) covering 701 calving of crossbred cattle and 183 calving of Tharparkar cattle. No significant associations were observed in male and female calving patterns of crossbred and Tharparkar cattle (X2=1.015a, p>0.05). The calving distribution revealed a significantly strong association with the season. Crossbred cattle showed maximum calving in winter and rainy while Bos indicus calved maximum in the summer season (X2=41.702a p<0.001). A similarly strong association was found between the distribution of calving in four 6-h periods during the 00.00-24.00 h with time in both crossbred and Tharparkar cattle. Further, significantly higher calving percentages were reported in the night hour than the day hour in both the breeds with 51%crossbred cattle and 53% in Tharparkar cattle calved during night time. The percentage of the calvings occurred during the 24 hours and their hourly distribution throughout the 24-h period was found fairly uniform.
References
Bansal SK, Kalbhor TP, Shivarudrappa B and Juneja AK (2020). Factors affecting age at first calving in gir cattle under rural conditions of Jharkhand state. Ruminant Science 9(1):141-144
Chaudhari RK, Mehrotra S, Narayanan K, Ajevar G, Chaudhary JK and Kumar A (2015). Effect of season on the incidence of estrus and calving in cattle and buffaloes. Indian Veterinary Journal 92(4):24-6.
Hassan F, Khan MS, Rehman MS, Sarwar M and Bhatti SA (2007). Seasonality of calving in Nili-Ravi buffaloes, purebred Sahiwal, and crossbred cattle in Pakistan. Italian Journal of Animal Science 6(2):1298-1301.
Jana DN, Mishra RR and Dash PC (1983). Parturition behavior in exotic, zebu, exotic ×zebu cows. Indian Journal of Animal Science 53:69-70.
Kushwaha BP, Singh S and Maity SB (2011). Seasonality of calving in Bhadawri and Murrah buffalo in Bundelkhand India. Buffalo Bulletin 30(4):256-261.
Owens JL and Edey TN (1985). Parturient behaviour and calf survival in a herd selected for twinning. Applied Animal Behaviour Science 13:321-333.
Singh M, Chaudhary BK, Singh JK and Maurya PK (2013). Effects of thermal load on buffalo reproductive performance during the summer season. Journal of Biological Sciences 1(1):1-8.
Slop A (1968).The time of birth and the sex ratio in Dutch cows. Veeteel teen zuivelberichten 11:23-28.
Togla Oshin, Bhardwaj Shivam, Yadav Nistha, Gujral Shilpa, Wani Yaser Mushtaq, Kumar Ishmeet and Mukherjee Anupama (2021). Effect of non-genetic factors on the production performance traits in Gir cattle. Ruminant Science 10(2):265-270.
Valsalan Jamuna, Sadan Tina, Anilkumar K and Aravindakshan TV (2021). Evaluation of nongenetic factors affecting reproduction and production traits in crossbred dairy cattle of Kerala. Ruminant Science 10(1):37-42."
December-2023-12-2,4-Title: Hoof characteristics of cattle breeds of Southern Karnataka,"4-Title: Hoof characteristics of cattle breeds of Southern Karnataka
Authors: GS Naveen Kumar, KV Jayanthi, Basavraj Inamdar, Shrikant Dodamani and K Hemanth Gowda
Source: Ruminant Science (2023)-12(2):201-206.","4-Title: Hoof characteristics of cattle breeds of Southern Karnataka
Authors: GS Naveen Kumar, KV Jayanthi, Basavraj Inamdar, Shrikant Dodamani and K Hemanth Gowda
Source: Ruminant Science (2023)-12(2):201-206.

How to cite this manuscript: Kumar GS Naveen, Jayanthi KV, Inamdar Basavraj, Dodamani Shrikant and Gowda K Hemanth (2023). Hoof characteristics of cattle breeds of Southern Karnataka. Ruminant Science 12(2):201-206.
Abstract
The present study was undertaken to study the prevalence of lameness and claw lesions and to study the claw horn morphometry and hoof hardness characters of Hallikar, Amrithmahal and Holstein Friesian crossbred cattle of southern Karnataka. The overall prevalence of lameness was 11.33 % of which 63.6% was attributed to claw lesions. The claw lesions were significantly (p<5) higher in crossbred cattle than in indigenous breeds. The overall claw lesion prevalence in cattle of the region was 7.21%, as that in cross bred and indigenous cattle were 9.81% and  4.93 % respectively, which differed significantly (p<0.01). The prevalence of claw lesions was significantly higher during monsoon and summer than in winter in Indigenous cattle. The hoof colours observed were black, light brown and pinkish-white coloured. The predominant colour being black was seen 83.33% of the hooves studied in Amrithmahal and Hallikar breeds and 50% in HF crossbreds. Hoof morphometric measurements such as toe length, toe height, bulb length claw width, claw circumference and inter-digital space were significantly (p>5) higher in crossbred cattle than indigenous cattle; however, values were higher but not statistically significant in Amrithmahal compared to Hallikar. Hallikar hoof was more compact and smaller in size compared to Amrithmahal cattle but the differences were not statistically significant. Hoof of Hallikar cattle was found to be less hard than Amrithmahal cattle and more harder than local cross bred.
References
Arkins S, Hannan J and Sherington J (1986). Effects of formalin footbathing on foot disease and claw quality in dairy cows. Veterinary Record 118(21):580-583.
Bicalho RC, Warnick LD and Guard CL (2008). Stratagies to analyze milk losses caused by diseases with potential incidence through out the lactation: A lameness example. Journal of Dairy Science 91:2653-61.
Borderas TF, Pawluczuk B, de Passillé AM and Rushen J (2004). Claw hardness of dairy cows: relationship to water content and claw lesions. Journal of Dairy Science 87(7):2085-93.
Christe R and Bergsten (2001).  Effects of conformation and management system on hoof and leg diseases and lameness in dairy cows. Veterinary Clinics of North America: Food Animal Practice 17(1):1-23.
Devi Sarita, Padhiyar AP, Saxsena Anshul and Jadhav KM (2017). Therapeutic management of foot rot in caprines. Ruminant Science 6(2):389-390.
Garbarino EJ, Hernamdez JA, Shearer JK, Risco CA and Thatcher WW (2004). Effect of lameness on ovarian activity in postpartum Holstein cows. Journal of Dairy Science 87:4123-31.
Griffiths BE, Grove White D and Oikonomou G (2018). Across sectional study of dairy cattle lameness and associated herd level risk factors in England and Whales. Frontier Veterinary Science 5:65.
Griffiths BE, Mahen PJ, Hall R, Kakatsidis N, Britten N, Long K, Robinson L, Tatham H, Jenkin R, Oikonomou G (2020). A prospective cohort study on the development of claw horn disruption lesions in dairy cattle; furthering our understanding of the role of the digital cushion. Frontier Veterinary Science 7:440.
Hinterhofer C, Bongartz J, Gabler C and Stanek Ch (2001). Shore D hardness and ball indentation hardness in different segments of the equine hoof. Tierarztliche Praxis Ausgabe G: Grosstiere - Nutztiere 29: 206-211.
Kumar Rohit, Kataktalware Mukund A, Senani S, Sivaram M, Devi Letha G, Jeyakumar S  and Ramesha KP (2019). Risk factors associated with the incidence of hoof disorders in crossbred dairy cattle under field conditions. International Journal of Current Microbiology and Applied Sciences 8(3):2284-2292.
Laven L, Wang L, Regnerus, C D and Laven R (2015). Measuring claw conformation in cattle: Assessing the agreement between manual and digital measurement. Animals 5:687-701.
Logue D N (2002). A preliminary review of the effects of environment and behaviour on lameness in the dairy cow. Proceedings of the Twelfth International Symposium on Lameness in Ruminants, 9-13 Jan. 2002, Orlando, Florida, pp. 18-26.
Madushanka DNN, Ranasingha VM, Bandara AMS, Mayurawansha WRAS and Magamage MPS (2016). Body condition score and locomotion score help to predict reproductive and health performances of dairy cattle. Ruminant Science 5(2):179-186.
O’Driscoll K, Boyle L, French P and Hanlon A (2008). The effect of out-wintering pad design on hoof health and locomotion score of dairy cows. Journal of Dairy Science 91:544-553
Qureshi Beenish, Fazili MR, Handoo Nida, Ahmad RA, Dar SH and Gugjoo MB (2020). Foot affections in sheep: Clinical observations. Ruminant Science 9(2):413-418.
Randhawa SS, Dua K, Randhawa CS, Randhawa SS and Munshi SK (2008). Effect of biotin supplementation on hoof health and ceramide composition in dairy cattle. Veterinary Research Communications 32(8):599-608.
Sadiq MB, Ramanoon SZ and Mansor R (2017). Prevalence of lameness, claw lesions, and associated risk factors in dairy farms in Selangor, Malaysia. Tropical Animal Health and Production 49:1741-1748.
Sogstad AM, Fjeldaas T and Østerås O (2011). Association of claw disorders with claw horn colour in Norwegian red cattle-A cross-sectional study of 2607 cows from 112 herds. Acta Veterinaria Scandinavica 53(1):59.
Thakur Chakresh, Shahi Apra, Singh Randhir and Swamy Madhu (2018). Incidence and characterization of hoof affections in goats. Ruminant Science 7(2):319-324.
Tomohisa (2014). Keratinocytes regulate the function of melanocytes. Dermatologica Sinica 32.
Tomlinson D, Mülling C and Fakler T (2004). Formation of keratins in the bovine claw: Roles of hormones, minerals, and vitamins in functional claw integrity. Journal of Dairy Science 87:797-809.
Vermunt JJ and Greenough PR (1995). Lesions associated with subclinical laminitis of the claws of dairy calves in two management systems. British Veterinary Journal 151(4):391-399.
Whay HR, Main DC, Green LE and Webster AJ (2003). Assessment of the welfare of dairy cattle using animal based measurements: direct observations and investigations of farm records. Veterinary Record 53:197-202."
December-2023-12-2,5-Title: Constraints faced by livestock owners in prevention and control of zoonoses,"5-Title: Constraints faced by livestock owners in prevention and control of zoonoses
Authors: Jyoti Meena, Nirmal Singh Rajawat, Subhash Chand and Sanjay Kumar Rewani
Source: Ruminant Science (2023)-12(2):207-209.","5-Title: Constraints faced by livestock owners in prevention and control of zoonoses
Authors: Jyoti Meena, Nirmal Singh Rajawat, Subhash Chand and Sanjay Kumar Rewani
Source: Ruminant Science (2023)-12(2):207-209.

How to cite this manuscript: Meena Jyoti, Rajawat Nirmal Singh, Chand Subhash and Rewani Sanjay Kumar (2023). Constraints faced by livestock owners in prevention and control of zoonoses. Ruminant Science 12(2):207-209.
Abstract
The present investigation was conducted in Jaipur district of Rajasthan using an exploratory research design. The data were collected from randomly selected 120 livestock owners with the help of a structured and pre-tested interview schedule. The majority of livestock owners reported that the ‘Most serious constraints’ in the prevention and control of zoonotic diseases were lack of training facilities, followed by lack of a programme for zoonotic disease and unavailability of vaccines for zoonotic diseases. Further, it was found that fear that if the public knew about the disease (94.16%), it would decrease the value of milk and animals (90%), lack of knowledge about government programmes for prevention and control of zoonotic diseases (81.66%), no provision for testing especially for zoonotic diseases of animals at govt. hospitals (92.50%) and lack of training facilities about zoonotic diseases (79.16%) were perceived as the ‘Most Serious Constraints’ by livestock owners. In the ‘Serious Constraints’ category, the difficulty of taking animals to veterinary hospitals for free treatment was faced by about 50.83 per cent of livestock owners. Lack of space to isolate sick animals (82.50%), unable to give timely treatment because of another work load (73.33%), the transboundary transmission of disease through imported bovines from other states (67.50%), distant location of the veterinary hospital from farmers house (64.16%) were considered as ‘Not So Serious Constraints’ by livestock owners.
References
Gezmu M, Bsrat A and Mekuria A (2017). Assessment of community Knowledge, attitude and practice on zoonotic disease in and around Dodola town, west Arsi zone, Ethiopia. Ethiopian Journal of Veterinary Science and Animal Production 1(1):57-65.
Myers N, Mittermeier RA, Mittermeier CG, Da Fonseca GA and Kent J (2000). Biodiversity hotspots for conservation priorities. Nature 403(6772):853-858.
Pal M (2013). Public health concern due to emerging and re-emerging zoonoses. International Journal of Livestock Research 3(1):56-62.
Pandey MK (2013). Livestock owner’s awareness and control measures regarding zoonotic diseases in Uttar Pradesh. Doctoral dissertation submitted to IVRI, Izzatnagar.
Papadopoulos A and Wilmer S (2011). One Health: A Primer. National Collaborating Centre for Environmental  Health.	Available	from http://scholar.google.co.in/scholar_url?url=https://otru.pw/k_f.pdf & hl=en &sa=X & ei=6WG_YLq5 Fomyy ASJmIS4AQ & scisig= AAGBfm25dbbqO6BLotslZhXAN_ns-NUjXg & nossl=1&oi=scholarr Accessed on 17 march, 2021.
Pelzer  KD and Currin N (2009). Zoonotic diseases of cattle. Virginia Cooperative Extension, Publication, 400-460.
Rajkumar K, Bhattacharya A, David S, Balaji SH, Hariharan R, Jayakumar M and Balaji N (2016). Socio-demographic study on extent of knowledge, awareness, attitude, and risks of zoonotic diseases among livestock owners in Puducherry region. Veterinary World 9(9):1018-1024.
Rajput MB, Sheikh AS and Parmar DV (2015). Knowledge of zoonotic diseases among dairy farmers of Banaskantha district. Ruminant Science 4(1):75-80.
Samad MA (2011). Public health threat caused by zoonotic diseases in Bangladesh. Bangladesh Journal of Veterinary Medicine 9(2):95-120.
Singh M, Chakravarty R, Bhanotra A and Kumar M (2015). Dairy animal health and housing management practices followed by tribal dairy farmers of Ranchi, Jharkhand. International Journal of Farm Sciences 5(3):199-206.
Soulsbury CD and White PC (2016). Human–wildlife interactions in urban areas: a review of conflicts, benefits and opportunities. Wildlife Research 42(7):541-553.
Thakkar AP (2013). Study on knowledge of dairy farmers of Anand district about zoonotic diseases. Doctoral dissertation	(Published),	AAU,	Anand."
December-2023-12-2,6-Title: Incidence of delayed puberty in cattle heifers in and around Jabalpur,"6-Title: Incidence of delayed puberty in cattle heifers in and around Jabalpur
Authors: Ashutosh Mishra, Satya Nidhi Shukla, Anand Kumar Yadav, Abhishek Bisen,                                 Renuka Mishra and Shivangi Sharma
Source: Ruminant Science (2023)-12(2):211-213.","6-Title: Incidence of delayed puberty in cattle heifers in and around Jabalpur
Authors: Ashutosh Mishra, Satya Nidhi Shukla, Anand Kumar Yadav, Abhishek Bisen,                                 Renuka Mishra and Shivangi Sharma
Source: Ruminant Science (2023)-12(2):211-213.

How to cite this manuscript: Mishra Ashutosh, Shukla Satya Nidhi, Yadav Anand Kumar, Bisen Abhishek, Mishra Renuka and Sharma Shivangi (2023). Incidence of delayed puberty in cattle heifers in and around Jabalpur. Ruminant Science 12(2):211-213.
Abstract
Puberty in females is described as the attainment of a developmental stage that allows for normal ovarian cyclicity (follicular development and ovulation) and the potential to get pregnant. Delayed puberty is one of the major reproductive disorders seen under organized and unorganized rearing conditions, especially due to poor body condition score animals. So, the study was conducted for the incidence of delayed puberty in cattle heifers. The incidence of delayed puberty was studied in 107 cattle heifers in and around Jabalpur, Madhya Pradesh. The age, body weight and body condition score (2-4 out of 5 scale) was recorded. The suspected delayed pubertal heifers were examined per rectally to ascertain the ovarian function i.e., the presence of follicles or corpus luteum. The heifers with a history of non-exhibition of oestrus since birth and smooth ovaries (without palpable follicles or corpus luteum) in two consecutive gynaecological examinations at 10 days apart were considered as delayed pubertal animals. The incidence of delayed puberty was studied in 107 cattle heifers and 53 were found to be delayed pubertal. The overall incidence of delayed puberty was found 49.53 per cent, however, the breed-wise incidence was found 47.82%, 46.15%, 57.17%, and 48.64% in Non-descript, Sahiwal, Gir and Crossbred heifers, respectively.
References
Chaudhari CF, Suthar BN, Sharma VK, Dabas VS, Chaudhari NF and Panchasara HH (2012). Estrus induction and fertility response in delayed pubertal Kankrej heifers treated with norgestomet ear implant. Veterinary World 5(8):453-458.
Chetty AV and Rao AR (1987). Incidence of infertility among crossbred cattle of Chittoor district. Livestock Advisor 12:45-48.
Eddine Gherissi Djallel, Zoubir Bouzebda, Farida Bouzebda Afri and Ramzi Lamraoui (2014). Genital morphometric variations and endocrine changes of the one-humped male camel in relation to reproductive activity. Ruminant Science 3(1):9-18.
Endecott RL, Funston RN, Mulliniks JT and Roberts AJ (2013). Joint Alpharma-Beef species symposium: Implications of beef heifer development systems and lifetime productivity. Journal of Animal Science 91(3):1329-1335.
Evans ACO, Davies FJ, Nasser LF, Bowman P and Rawlings NC (1995). Differences in early patterns of gonadotrophin secretion between early and late maturing bulls and changes in semen characteristics at puberty. Theriogenology 43(3):569-578.
Ghose C, Roy B and Prasad S (2004). Body condition scoring and its application in dairy cattle management. Indian Dairyman 56:43-48.
Gupta SK, Singh P, Shinde KP, Lone SA, Kumar N and Kumar A (2016). Strategies for attaining early puberty in cattle and buffalo: A review. Agricultural Reviews 37(2):160-167.
Gupta V, Thakur MS, Agrawal RG, Quadri MA and Shukla SN (2010). Effect of pretreatment of insulin on ovarian and fertility response in true anoestrus buffaloes to gonadotropin releasing hormone. Buffalo Bulletin 29(3):172-79.
Luktuke SN and Sharma C (1978). Studies on incidence of true anoestrus in rural cattle and buffaloes. Indian Veterinary Journal 55:940-942.
Maina VA, Muktar A and Sab YG (2008). Effect of body condition score on ovarian activity of Bos indicus (zebu) cows. Asian Journal of Scientific Research 1(4):421-428.
Mudgal Vishal, Gupta Vishnu Kumar and Srivastava Shalini (2016). Serum trace mineral status of anoestrus buffaloes under farm condition. Ruminant Science 5(1):59-62.
Naidu KV and Rao AR (1981). Incidence of infertility among cross-bred cattle of Andhra Pradesh. Indian Journal of Animal Science 51(9):829-831.
Patel PK, Shukla SN and Singh G (2020). Incidence of delayed puberty in cattle heifers in and around Jabalpur. International Journal of Current Microbiology and Applied Science 9(6):1289-1292.
Raval RJ, Singh VK, Vala KB, Dhami AJ and Kavani  FS (2020). Effect of protected nutrients supplementation on follicular activity and hormone levels in prepubertal Jaffrabadi heifers. Ruminant Science 9(1):71-76.
Singh J, Singh BK and Sinha MP (1987). Incidence of anoestrum among crossbred cattle (Holstein X Local) of Chotanagpur region. Indian Journal of Animal Reproduction 8(2):105-107.
Sinha BP, Sinha SN and Singh B (1987). Incidence of anoestrus in crossbred cattle in field and farm condition. Livestock Advisor 12(32):43-48.
Vacek M, Krpalkova L, Syrucek J, Stipkova M and Janecka M (2015). Relationships between growth and body condition development during the rearing period and performance in the first three lactations in Holstein cows. Czech Journal of Animal Science 60(9):417-425."
